BoroughName,Date,Year,Month,CrimeCount,Population,CrimeRate_per_1000,CrimeRate_per_100k
Hackney,2010-06-01,2010,6,2742,241739.0,11.342811875617919,1134.2811875617917
Hackney,2010-07-01,2010,7,2760,241739.0,11.417272347449108,1141.7272347449107
Hackney,2010-08-01,2010,8,2468,241739.0,10.209358026632028,1020.9358026632029
Hackney,2010-09-01,2010,9,2543,241739.0,10.51960999259532,1051.960999259532
Hackney,2010-10-01,2010,10,2509,241739.0,10.378962434691962,1037.8962434691962
Hackney,2010-11-01,2010,11,2304,241739.0,9.5309403943923,953.0940394392298
Hackney,2010-12-01,2010,12,2047,241739.0,8.467810324358089,846.7810324358088
Hackney,2011-01-01,2011,1,2477,247578.0,10.004927739944582,1000.4927739944583
Hackney,2011-02-01,2011,2,2216,247578.0,8.950714522291964,895.0714522291964
Hackney,2011-03-01,2011,3,2558,247578.0,10.332097359216085,1033.2097359216086
Hackney,2011-04-01,2011,4,2530,247578.0,10.219001688356801,1021.9001688356801
Hackney,2011-05-01,2011,5,2682,247578.0,10.832949615878633,1083.2949615878633
Hackney,2011-06-01,2011,6,2459,247578.0,9.932223380106471,993.2223380106471
Hackney,2011-07-01,2011,7,2652,247578.0,10.711775682815112,1071.1775682815114
Hackney,2011-08-01,2011,8,2438,247578.0,9.847401626962007,984.7401626962007
Hackney,2011-09-01,2011,9,2201,247578.0,8.890127555760206,889.0127555760205
Hackney,2011-10-01,2011,10,2385,247578.0,9.63332767854979,963.332767854979
Hackney,2011-11-01,2011,11,2493,247578.0,10.06955383757846,1006.955383757846
Hackney,2011-12-01,2011,12,2009,247578.0,8.11461438415368,811.4614384153681
Hackney,2012-01-01,2012,1,2465,252515.0,9.761796328930954,976.1796328930955
Hackney,2012-02-01,2012,2,2129,252515.0,8.431182306001624,843.1182306001624
Hackney,2012-03-01,2012,3,2820,252515.0,11.167653406728313,1116.7653406728314
Hackney,2012-04-01,2012,4,2503,252515.0,9.91228243866701,991.228243866701
Hackney,2012-05-01,2012,5,2618,252515.0,10.367700928657703,1036.7700928657703
Hackney,2012-06-01,2012,6,2699,252515.0,10.688473952042452,1068.8473952042452
Hackney,2012-07-01,2012,7,2601,252515.0,10.300378195354732,1030.037819535473
Hackney,2012-08-01,2012,8,2604,252515.0,10.312258677702314,1031.2258677702314
Hackney,2012-09-01,2012,9,2351,252515.0,9.310337999722789,931.0337999722789
Hackney,2012-10-01,2012,10,2744,252515.0,10.866681187256203,1086.6681187256204
Hackney,2012-11-01,2012,11,2535,252515.0,10.039007583707898,1003.9007583707898
Hackney,2012-12-01,2012,12,2441,252515.0,9.666752470150287,966.6752470150288
Hackney,2013-01-01,2013,1,2305,257775.0,8.941906701580836,894.1906701580835
Hackney,2013-02-01,2013,2,2232,257775.0,8.658713994762875,865.8713994762875
Hackney,2013-03-01,2013,3,2332,257775.0,9.046649209582,904.6649209582
Hackney,2013-04-01,2013,4,2376,257775.0,9.217340704102416,921.7340704102414
Hackney,2013-05-01,2013,5,2375,257775.0,9.213461351954225,921.3461351954224
Hackney,2013-06-01,2013,6,2505,257775.0,9.717777131219087,971.7777131219086
Hackney,2013-07-01,2013,7,2677,257775.0,10.385025700707981,1038.5025700707981
Hackney,2013-08-01,2013,8,2525,257775.0,9.795364174182913,979.5364174182912
Hackney,2013-09-01,2013,9,2331,257775.0,9.04276985743381,904.2769857433808
Hackney,2013-10-01,2013,10,2524,257775.0,9.79148482203472,979.148482203472
Hackney,2013-11-01,2013,11,2420,257775.0,9.38803219862283,938.8032198622831
Hackney,2013-12-01,2013,12,2156,257775.0,8.363883231500338,836.3883231500339
Hackney,2014-01-01,2014,1,2274,263546.0,8.62847472547487,862.847472547487
Hackney,2014-02-01,2014,2,2096,263546.0,7.95307081116769,795.307081116769
Hackney,2014-03-01,2014,3,2413,263546.0,9.155896883276544,915.5896883276544
Hackney,2014-04-01,2014,4,2203,263546.0,8.35907204055459,835.907204055459
Hackney,2014-05-01,2014,5,2334,263546.0,8.856138966252571,885.6138966252571
Hackney,2014-06-01,2014,6,2402,263546.0,9.114158439133966,911.4158439133965
Hackney,2014-07-01,2014,7,2367,263546.0,8.981354298680307,898.1354298680307
Hackney,2014-08-01,2014,8,2316,263546.0,8.78783969401926,878.783969401926
Hackney,2014-09-01,2014,9,2333,263546.0,8.852344562239608,885.2344562239609
Hackney,2014-10-01,2014,10,2492,263546.0,9.455654800300517,945.5654800300517
Hackney,2014-11-01,2014,11,2512,263546.0,9.531542880559751,953.154288055975
Hackney,2014-12-01,2014,12,2226,263546.0,8.44634333285271,844.6343332852709
Hackney,2015-01-01,2015,1,2320,269405.0,8.611569941166644,861.1569941166645
Hackney,2015-02-01,2015,2,2324,269405.0,8.626417475547967,862.6417475547967
Hackney,2015-03-01,2015,3,2595,269405.0,9.63233792988252,963.2337929882519
Hackney,2015-04-01,2015,4,2414,269405.0,8.960486999127708,896.0486999127708
Hackney,2015-05-01,2015,5,2631,269405.0,9.765965739314415,976.5965739314415
Hackney,2015-06-01,2015,6,2729,269405.0,10.129730331656798,1012.9730331656799
Hackney,2015-07-01,2015,7,2692,269405.0,9.992390638629573,999.2390638629572
Hackney,2015-08-01,2015,8,2459,269405.0,9.127521760917578,912.7521760917577
Hackney,2015-09-01,2015,9,2306,269405.0,8.559603570832019,855.9603570832019
Hackney,2015-10-01,2015,10,2574,269405.0,9.55438837438058,955.4388374380579
Hackney,2015-11-01,2015,11,2554,269405.0,9.48015070247397,948.015070247397
Hackney,2015-12-01,2015,12,2430,269405.0,9.019877136652994,901.9877136652995
Hackney,2016-01-01,2016,1,2415,273922.0,8.816378385087726,881.6378385087726
Hackney,2016-02-01,2016,2,2308,273922.0,8.425756237177007,842.5756237177006
Hackney,2016-03-01,2016,3,2490,273922.0,9.090178956053183,909.0178956053184
Hackney,2016-04-01,2016,4,2510,273922.0,9.163192441643972,916.3192441643971
Hackney,2016-05-01,2016,5,2666,273922.0,9.732697629252122,973.2697629252123
Hackney,2016-06-01,2016,6,2945,273922.0,10.751235753243623,1075.1235753243625
Hackney,2016-07-01,2016,7,2888,273922.0,10.543147319309877,1054.3147319309876
Hackney,2016-08-01,2016,8,2797,273922.0,10.210935959871788,1021.0935959871788
Hackney,2016-09-01,2016,9,2689,273922.0,9.81666313768153,981.666313768153
Hackney,2016-10-01,2016,10,2708,273922.0,9.88602594899278,988.6025948992778
Hackney,2016-11-01,2016,11,2605,273922.0,9.510006498200218,951.0006498200217
Hackney,2016-12-01,2016,12,2634,273922.0,9.615876052306861,961.5876052306861
Hackney,2017-01-01,2017,1,2616,277475.0,9.427876385259934,942.7876385259933
Hackney,2017-02-01,2017,2,2726,277475.0,9.824308496260924,982.4308496260925
Hackney,2017-03-01,2017,3,3116,277475.0,11.229840526173529,1122.984052617353
Hackney,2017-04-01,2017,4,2891,277475.0,10.418956662762412,1041.8956662762412
Hackney,2017-05-01,2017,5,3073,277475.0,11.07487161005496,1107.487161005496
Hackney,2017-06-01,2017,6,3099,277475.0,11.168573745382467,1116.8573745382466
Hackney,2017-07-01,2017,7,3269,277475.0,11.78124155329309,1178.124155329309
Hackney,2017-08-01,2017,8,2827,277475.0,10.18830525272547,1018.8305252725471
Hackney,2017-09-01,2017,9,2646,277475.0,9.53599423371475,953.5994233714749
Hackney,2017-10-01,2017,10,2883,277475.0,10.390125236507792,1039.0125236507793
Hackney,2017-11-01,2017,11,2844,277475.0,10.249572033516532,1024.9572033516533
Hackney,2017-12-01,2017,12,2575,277475.0,9.280115325705019,928.0115325705019
Hackney,2018-01-01,2018,1,2678,281740.0,9.505217576488961,950.5217576488961
Hackney,2018-02-01,2018,2,2321,281740.0,8.23809185774118,823.809185774118
Hackney,2018-03-01,2018,3,2523,281740.0,8.95506495350323,895.506495350323
Hackney,2018-04-01,2018,4,2706,281740.0,9.604599985802514,960.4599985802513
Hackney,2018-05-01,2018,5,2905,281740.0,10.310924966280968,1031.0924966280968
Hackney,2018-06-01,2018,6,2816,281740.0,9.995030879534323,999.5030879534322
Hackney,2018-07-01,2018,7,3003,281740.0,10.6587633988784,1065.8763398878398
Hackney,2018-08-01,2018,8,2900,281740.0,10.293178107474978,1029.3178107474978
Hackney,2018-09-01,2018,9,2920,281740.0,10.364165542698942,1036.4165542698943
Hackney,2018-10-01,2018,10,3221,281740.0,11.432526442819622,1143.2526442819621
Hackney,2018-11-01,2018,11,3192,281740.0,11.32959466174487,1132.959466174487
Hackney,2018-12-01,2018,12,3042,281740.0,10.797188897565132,1079.7188897565131
Hackney,2019-01-01,2019,1,2981,286425.0,10.40761106746967,1040.761106746967
Hackney,2019-02-01,2019,2,2789,286425.0,9.73727851968229,973.7278519682291
Hackney,2019-03-01,2019,3,3136,286425.0,10.948764947193855,1094.8764947193854
Hackney,2019-04-01,2019,4,3127,286425.0,10.917343109016322,1091.7343109016322
Hackney,2019-05-01,2019,5,3091,286425.0,10.791655756306188,1079.1655756306188
Hackney,2019-06-01,2019,6,3122,286425.0,10.899886532251026,1089.9886532251026
Hackney,2019-07-01,2019,7,3561,286425.0,12.432573972244043,1243.2573972244043
Hackney,2019-08-01,2019,8,3208,286425.0,11.200139652614123,1120.0139652614123
Hackney,2019-09-01,2019,9,3170,286425.0,11.06746966919787,1106.746966919787
Hackney,2019-10-01,2019,10,3146,286425.0,10.983678100724449,1098.3678100724449
Hackney,2019-11-01,2019,11,2986,286425.0,10.425067644234966,1042.5067644234966
Hackney,2019-12-01,2019,12,2895,286425.0,10.107357947106573,1010.7357947106573
Hackney,2020-01-01,2020,1,2952,289488.0,10.197313878295473,1019.7313878295473
Hackney,2020-02-01,2020,2,2804,289488.0,9.686066434532693,968.6066434532693
Hackney,2020-03-01,2020,3,2069,289488.0,7.14710108881888,714.710108881888
Hackney,2020-04-01,2020,4,1800,289488.0,6.217874316033825,621.7874316033825
Hackney,2020-05-01,2020,5,2373,289488.0,8.197230973304594,819.7230973304593
Hackney,2020-06-01,2020,6,2609,289488.0,9.012463383629028,901.2463383629027
Hackney,2020-07-01,2020,7,3031,289488.0,10.470209473276958,1047.020947327696
Hackney,2020-08-01,2020,8,3251,289488.0,11.230171889681092,1123.0171889681092
Hackney,2020-09-01,2020,9,3391,289488.0,11.713784336483723,1171.3784336483723
Hackney,2020-10-01,2020,10,3120,289488.0,10.77764881445863,1077.764881445863
Hackney,2020-11-01,2020,11,2819,289488.0,9.737882053832974,973.7882053832974
Hackney,2020-12-01,2020,12,2527,289488.0,8.729204664787487,872.9204664787487
Hackney,2021-01-01,2021,1,2383,292023.0,8.160316139482164,816.0316139482164
Hackney,2021-02-01,2021,2,2195,292023.0,7.516531232128976,751.6531232128976
Hackney,2021-03-01,2021,3,2458,292023.0,8.417145224862425,841.7145224862425
Hackney,2021-04-01,2021,4,2512,292023.0,8.602062166336214,860.2062166336214
Hackney,2021-05-01,2021,5,2722,292023.0,9.321183605400943,932.1183605400945
Hackney,2021-06-01,2021,6,2809,292023.0,9.619105344442048,961.9105344442047
Hackney,2021-07-01,2021,7,2981,292023.0,10.208100046914113,1020.8100046914112
Hackney,2021-08-01,2021,8,2847,292023.0,9.749232081034712,974.9232081034713
Hackney,2021-09-01,2021,9,3022,292023.0,10.348499946921988,1034.8499946921988
Hackney,2021-10-01,2021,10,3317,292023.0,11.358694349417682,1135.8694349417683
Hackney,2021-11-01,2021,11,3053,292023.0,10.454655968879164,1045.4655968879165
Hackney,2021-12-01,2021,12,2543,292023.0,8.708218188293388,870.8218188293388
Hackney,2022-01-01,2022,1,2769,294312.0,9.408382940552883,940.8382940552883
Hackney,2022-02-01,2022,2,2442,294312.0,8.29731713283862,829.7317132838621
Hackney,2022-03-01,2022,3,2743,294312.0,9.320041316697926,932.0041316697926
Hackney,2022-04-01,2022,4,2648,294312.0,8.997254614150968,899.7254614150969
Hackney,2022-05-01,2022,5,3191,294312.0,10.842235450814101,1084.22354508141
Hackney,2022-06-01,2022,6,2871,294312.0,9.754953926445404,975.4953926445405
Hackney,2022-07-01,2022,7,2863,294312.0,9.727771888336187,972.7771888336188
Hackney,2022-08-01,2022,8,2741,294312.0,9.313245807170622,931.3245807170622
Hackney,2022-09-01,2022,9,2560,294312.0,8.698252194949577,869.8252194949578
Hackney,2022-10-01,2022,10,2944,294312.0,10.002990024192014,1000.2990024192014
Hackney,2022-11-01,2022,11,2822,294312.0,9.588463943026449,958.8463943026447
Hackney,2022-12-01,2022,12,2466,294312.0,8.378863247166272,837.8863247166272
Hackney,2023-01-01,2023,1,2611,296177.0,8.815674410909693,881.5674410909693
Hackney,2023-02-01,2023,2,2512,296177.0,8.481414829645786,848.1414829645786
Hackney,2023-03-01,2023,3,2842,296177.0,9.595613433858807,959.5613433858807
Hammersmith And Fulham,2010-04-01,2010,4,2139,180842.0,11.828004556463654,1182.8004556463654
Hammersmith And Fulham,2010-05-01,2010,5,2118,180842.0,11.711881089569902,1171.1881089569902
Hammersmith And Fulham,2010-06-01,2010,6,2205,180842.0,12.192964023844018,1219.296402384402
Hammersmith And Fulham,2010-07-01,2010,7,2220,180842.0,12.275909357339556,1227.5909357339556
Hammersmith And Fulham,2010-08-01,2010,8,1962,180842.0,10.84924962121631,1084.924962121631
Hammersmith And Fulham,2010-09-01,2010,9,1995,180842.0,11.031729354906492,1103.1729354906493
Hammersmith And Fulham,2010-10-01,2010,10,2047,180842.0,11.319273177691024,1131.9273177691023
Hammersmith And Fulham,2010-11-01,2010,11,2119,180842.0,11.717410778469603,1171.7410778469603
Hammersmith And Fulham,2010-12-01,2010,12,1894,180842.0,10.47323077603654,1047.323077603654
Hammersmith And Fulham,2011-01-01,2011,1,2147,182790.0,11.745719131243504,1174.5719131243504
Hammersmith And Fulham,2011-02-01,2011,2,1860,182790.0,10.175611357295256,1017.5611357295256
Hammersmith And Fulham,2011-03-01,2011,3,2169,182790.0,11.866075824716889,1186.6075824716888
Hammersmith And Fulham,2011-04-01,2011,4,1995,182790.0,10.914163794518299,1091.41637945183
Hammersmith And Fulham,2011-05-01,2011,5,2200,182790.0,12.035669347338477,1203.5669347338476
Hammersmith And Fulham,2011-06-01,2011,6,2117,182790.0,11.58159636741616,1158.159636741616
Hammersmith And Fulham,2011-07-01,2011,7,2058,182790.0,11.25882159855572,1125.882159855572
Hammersmith And Fulham,2011-08-01,2011,8,1985,182790.0,10.859456206575851,1085.9456206575853
Hammersmith And Fulham,2011-09-01,2011,9,1878,182790.0,10.274085015591663,1027.4085015591663
Hammersmith And Fulham,2011-10-01,2011,10,1964,182790.0,10.744570271896713,1074.4570271896712
Hammersmith And Fulham,2011-11-01,2011,11,2050,182790.0,11.215055528201761,1121.5055528201763
Hammersmith And Fulham,2011-12-01,2011,12,2005,182790.0,10.968871382460748,1096.8871382460748
Hammersmith And Fulham,2012-01-01,2012,1,1871,180195.0,10.38319598213047,1038.319598213047
Hammersmith And Fulham,2012-02-01,2012,2,1815,180195.0,10.072421543328062,1007.2421543328062
Hammersmith And Fulham,2012-03-01,2012,3,1994,180195.0,11.06578983878576,1106.5789838785759
Hammersmith And Fulham,2012-04-01,2012,4,1962,180195.0,10.888204445184384,1088.8204445184383
Hammersmith And Fulham,2012-05-01,2012,5,2093,180195.0,11.615194650240019,1161.5194650240019
Hammersmith And Fulham,2012-06-01,2012,6,1896,180195.0,10.521934570881545,1052.1934570881544
Hammersmith And Fulham,2012-07-01,2012,7,1975,180195.0,10.960348511334944,1096.0348511334944
Hammersmith And Fulham,2012-08-01,2012,8,1920,180195.0,10.655123616082577,1065.5123616082576
Hammersmith And Fulham,2012-09-01,2012,9,1868,180195.0,10.36654735148034,1036.654735148034
Hammersmith And Fulham,2012-10-01,2012,10,1946,180195.0,10.799411748383696,1079.9411748383695
Hammersmith And Fulham,2012-11-01,2012,11,1864,180195.0,10.344349177280169,1034.434917728017
Hammersmith And Fulham,2012-12-01,2012,12,1762,180195.0,9.778295735175782,977.8295735175782
Hammersmith And Fulham,2013-01-01,2013,1,1724,179030.0,9.62967100485952,962.9671004859521
Hammersmith And Fulham,2013-02-01,2013,2,1537,179030.0,8.585153326258169,858.5153326258169
Hammersmith And Fulham,2013-03-01,2013,3,1545,179030.0,8.62983857454058,862.983857454058
Hammersmith And Fulham,2013-04-01,2013,4,1591,179030.0,8.886778752164442,888.6778752164441
Hammersmith And Fulham,2013-05-01,2013,5,1687,179030.0,9.423001731553372,942.3001731553371
Hammersmith And Fulham,2013-06-01,2013,6,1575,179030.0,8.79740825559962,879.7408255599621
Hammersmith And Fulham,2013-07-01,2013,7,1661,179030.0,9.277774674635536,927.7774674635535
Hammersmith And Fulham,2013-08-01,2013,8,1609,179030.0,8.987320560799866,898.7320560799866
Hammersmith And Fulham,2013-09-01,2013,9,1605,179030.0,8.964977936658661,896.4977936658661
Hammersmith And Fulham,2013-10-01,2013,10,1758,179030.0,9.819583310059766,981.9583310059767
Hammersmith And Fulham,2013-11-01,2013,11,1777,179030.0,9.925710774730492,992.5710774730492
Hammersmith And Fulham,2013-12-01,2013,12,1593,179030.0,8.897950064235044,889.7950064235044
Hammersmith And Fulham,2014-01-01,2014,1,1654,178710.0,9.255217950870124,925.5217950870125
Hammersmith And Fulham,2014-02-01,2014,2,1360,178710.0,7.610094566616306,761.0094566616306
Hammersmith And Fulham,2014-03-01,2014,3,1539,178710.0,8.611717307369481,861.1717307369481
Hammersmith And Fulham,2014-04-01,2014,4,1612,178710.0,9.020200324548151,902.0200324548151
Hammersmith And Fulham,2014-05-01,2014,5,1807,178710.0,10.11135358961446,1011.135358961446
Hammersmith And Fulham,2014-06-01,2014,6,1673,178710.0,9.36153544849197,936.153544849197
Hammersmith And Fulham,2014-07-01,2014,7,1666,178710.0,9.322365844104974,932.2365844104975
Hammersmith And Fulham,2014-08-01,2014,8,1687,178710.0,9.439874657265962,943.9874657265962
Hammersmith And Fulham,2014-09-01,2014,9,1660,178710.0,9.288791897487549,928.8791897487549
Hammersmith And Fulham,2014-10-01,2014,10,1804,178710.0,10.094566616305746,1009.4566616305747
Hammersmith And Fulham,2014-11-01,2014,11,1955,178710.0,10.939510939510939,1093.951093951094
Hammersmith And Fulham,2014-12-01,2014,12,1793,178710.0,10.033014380840468,1003.3014380840468
Hammersmith And Fulham,2015-01-01,2015,1,1754,179754.0,9.75778007721664,975.778007721664
Hammersmith And Fulham,2015-02-01,2015,2,1532,179754.0,8.522758881582607,852.2758881582607
Hammersmith And Fulham,2015-03-01,2015,3,1796,179754.0,9.991432735850108,999.1432735850107
Hammersmith And Fulham,2015-04-01,2015,4,1792,179754.0,9.969180101694539,996.9180101694539
Hammersmith And Fulham,2015-05-01,2015,5,1818,179754.0,10.113822223705732,1011.3822223705731
Hammersmith And Fulham,2015-06-01,2015,6,1705,179754.0,9.48518530881093,948.518530881093
Hammersmith And Fulham,2015-07-01,2015,7,1787,179754.0,9.941364309000079,994.1364309000078
Hammersmith And Fulham,2015-08-01,2015,8,1676,179754.0,9.32385371118306,932.3853711183061
Hammersmith And Fulham,2015-09-01,2015,9,1657,179754.0,9.218153698944112,921.8153698944112
Hammersmith And Fulham,2015-10-01,2015,10,1904,179754.0,10.592253858050446,1059.2253858050447
Hammersmith And Fulham,2015-11-01,2015,11,1903,179754.0,10.586690699511554,1058.6690699511555
Hammersmith And Fulham,2015-12-01,2015,12,1826,179754.0,10.158327492016868,1015.8327492016867
Hammersmith And Fulham,2016-01-01,2016,1,1706,179998.0,9.477883087589863,947.7883087589862
Hammersmith And Fulham,2016-02-01,2016,2,1693,179998.0,9.405660062889588,940.5660062889588
Hammersmith And Fulham,2016-03-01,2016,3,1763,179998.0,9.794553272814142,979.4553272814142
Hammersmith And Fulham,2016-04-01,2016,4,1767,179998.0,9.81677574195269,981.6775741952688
Hammersmith And Fulham,2016-05-01,2016,5,2012,179998.0,11.17790197668863,1117.7901976688631
Hammersmith And Fulham,2016-06-01,2016,6,1848,179998.0,10.266780742008244,1026.6780742008245
Hammersmith And Fulham,2016-07-01,2016,7,1783,179998.0,9.905665618506871,990.5665618506872
Hammersmith And Fulham,2016-08-01,2016,8,1887,179998.0,10.483449816109069,1048.3449816109069
Hammersmith And Fulham,2016-09-01,2016,9,1769,179998.0,9.827886976521961,982.7886976521961
Hammersmith And Fulham,2016-10-01,2016,10,1811,179998.0,10.061222902476695,1006.1222902476694
Hammersmith And Fulham,2016-11-01,2016,11,1670,179998.0,9.277880865342947,927.7880865342948
